id_hogar,ingreso_mensual,edad_jefe,escolaridad_anios,tamano_hogar,urbano,tiene_credito_hipotecario,gasto_vivienda,entidad
2119,8192.0,35.0,5.0,1,0,0,1643.0,Cuernavaca
2120,8922.0,53.0,10.0,1,1,0,1337.0,Puebla
2121,7641.0,57.0,10.0,2,1,1,1953.0,Cancún
2122,6523.0,25.0,11.0,3,1,0,1846.0,Toluca
2123,15595.0,41.0,9.0,6,1,0,6407.0,Villahermosa
2124,9729.0,55.0,11.0,2,0,0,2831.0,Chihuahua
2125,18815.0,26.0,12.0,3,1,0,3979.0,Durango
2126,19559.0,44.0,16.0,3,0,1,6450.0,La Paz
2127,29692.0,40.0,12.0,4,1,1,4797.0,Saltillo
2128,5579.0,39.0,11.0,3,1,0,1904.0,Oaxaca
2129,9274.0,59.0,14.0,6,1,1,747.0,Tlaxcala
2130,13202.0,30.0,6.0,3,1,1,2493.0,Campeche
2131,9857.0,31.0,12.0,1,1,1,2356.0,Querétaro
2132,5192.0,35.0,10.0,3,0,1,955.0,Culiacán
2133,11385.0,52.0,12.0,5,1,0,3871.0,Mérida
2134,10843.0,32.0,11.0,4,1,0,3173.0,Monterrey
2135,8890.0,44.0,21.0,2,1,0,1991.0,Veracruz
2136,16057.0,58.0,9.0,3,1,0,2849.0,Chilpancingo
2137,4254.0,29.0,12.0,4,1,0,1164.0,Cancún
2138,9852.0,31.0,9.0,3,1,0,3275.0,Cuernavaca
2139,9009.0,38.0,16.0,6,1,1,2736.0,Chihuahua
2140,12916.0,51.0,3.0,7,1,1,2998.0,Villahermosa
2141,5571.0,39.0,13.0,3,1,0,2160.0,Puebla
2142,11481.0,55.0,14.0,4,1,1,2080.0,Saltillo
2143,12229.0,37.0,11.0,4,0,1,2555.0,Campeche
2144,8001.0,29.0,13.0,2,1,0,2760.0,Campeche
2145,8043.0,51.0,7.0,4,1,1,2294.0,Saltillo
2146,5061.0,41.0,15.0,4,1,1,1042.0,Guadalajara
2147,10017.0,49.0,7.0,3,0,0,4335.0,Aguascalientes
2148,22808.0,36.0,10.0,2,1,1,6916.0,Tuxtla Gutiérrez
2149,15076.0,68.0,20.0,1,0,0,3862.0,Toluca
2150,9796.0,41.0,13.0,4,1,1,1897.0,León
2151,10755.0,55.0,13.0,1,1,0,2245.0,Campeche
2152,6928.0,37.0,7.0,4,1,1,1807.0,Mérida
2153,11600.0,48.0,11.0,2,1,1,4001.0,Morelia
2154,21746.0,35.0,9.0,2,1,1,1407.0,Cancún
2155,11629.0,39.0,3.0,2,1,1,3378.0,Tepic
2156,23936.0,42.0,16.0,5,1,0,4011.0,Saltillo
2157,9326.0,28.0,14.0,3,1,0,1933.0,Aguascalientes
2158,12120.0,49.0,10.0,4,1,0,3424.0,Ciudad de México
2159,14122.0,58.0,13.0,5,1,1,5044.0,Campeche
2160,3509.0,30.0,13.0,7,1,0,869.0,Querétaro
2161,4324.0,20.0,6.0,2,1,1,686.0,Culiacán
2162,11911.0,31.0,13.0,1,1,1,3308.0,Monterrey
2163,13854.0,66.0,9.0,3,1,1,2859.0,Saltillo
2164,9435.0,26.0,18.0,2,1,1,1676.0,Chihuahua
2165,9663.0,52.0,8.0,2,1,0,1868.0,Zacatecas
2166,43540.0,67.0,17.0,4,0,0,10403.0,Ciudad de México
2167,18629.0,43.0,11.0,2,1,1,4474.0,Tlaxcala
2168,9899.0,45.0,5.0,3,1,0,2799.0,Veracruz
2169,13057.0,53.0,12.0,2,1,0,3553.0,Cancún
2170,4661.0,35.0,11.0,3,1,0,1131.0,Monterrey
2171,23757.0,50.0,14.0,3,0,0,5844.0,Mérida
2172,7078.0,55.0,8.0,3,1,0,1113.0,Monterrey
2173,7145.0,45.0,13.0,3,0,1,2221.0,Cuernavaca
2174,4496.0,20.0,4.0,3,1,0,1584.0,Aguascalientes
2175,19587.0,47.0,5.0,3,1,1,3371.0,Tuxtla Gutiérrez
2176,11016.0,29.0,11.0,2,1,1,2236.0,Hermosillo
2177,28020.0,54.0,15.0,2,0,1,6176.0,Saltillo
2178,4648.0,38.0,3.0,5,1,0,914.0,Cancún
2179,4663.0,61.0,16.0,3,1,0,752.0,Veracruz
2180,19304.0,36.0,4.0,3,1,0,7066.0,Veracruz
2181,7718.0,58.0,18.0,3,1,0,2016.0,Guadalajara
2182,12235.0,25.0,11.0,6,0,0,2400.0,Durango
2183,10673.0,27.0,7.0,4,1,0,2759.0,Tijuana
2184,2695.0,48.0,8.0,4,1,0,1038.0,Toluca
2185,5667.0,41.0,9.0,3,1,0,1267.0,La Paz
2186,16495.0,55.0,10.0,2,0,0,3121.0,Veracruz
2187,24721.0,43.0,12.0,4,1,1,5603.0,Villahermosa
2188,12691.0,29.0,3.0,4,1,0,3644.0,Toluca
2189,13000.0,54.0,2.0,4,1,0,3523.0,Durango
2190,7792.0,49.0,3.0,8,1,0,907.0,Tepic
2191,4895.0,36.0,6.0,2,1,1,1196.0,Tuxtla Gutiérrez
2192,18613.0,29.0,7.0,4,1,0,2565.0,Ciudad de México
2193,14244.0,48.0,9.0,5,1,0,1889.0,Cancún
2194,15244.0,28.0,8.0,3,0,1,3032.0,Cancún
2195,10342.0,61.0,15.0,4,1,1,3031.0,San Luis Potosí
2196,13310.0,49.0,11.0,3,1,1,4405.0,Ciudad de México
2197,20301.0,32.0,10.0,5,0,0,6439.0,Hermosillo
2198,11864.0,54.0,11.0,2,0,1,1416.0,Aguascalientes
2199,9722.0,61.0,11.0,2,1,0,2414.0,Querétaro
2200,7349.0,49.0,10.0,6,1,0,1037.0,Toluca
2201,8455.0,42.0,10.0,4,1,0,1581.0,San Luis Potosí
2202,5863.0,25.0,8.0,4,1,0,1820.0,Chilpancingo
2203,8724.0,28.0,11.0,5,1,1,1859.0,Tijuana
2204,13897.0,53.0,12.0,6,0,1,4297.0,Villahermosa
2205,6081.0,38.0,13.0,2,1,0,1506.0,Ciudad de México
2206,7088.0,40.0,10.0,4,1,1,1492.0,Monterrey
2207,12092.0,39.0,10.0,2,0,1,2071.0,Colima
2208,14539.0,29.0,13.0,4,1,0,5925.0,Colima
2209,28867.0,42.0,13.0,2,1,0,12561.0,Toluca
2210,25899.0,53.0,10.0,4,1,0,3249.0,Reynosa
2211,6371.0,50.0,12.0,3,1,1,2786.0,Toluca
2212,10338.0,51.0,15.0,3,0,1,1211.0,Tepic
2213,92085.0,44.0,8.0,2,1,0,19596.0,Mérida
2214,18973.0,51.0,15.0,5,1,1,7405.0,Aguascalientes
2215,5739.0,27.0,15.0,5,1,0,1002.0,Pachuca
2216,14519.0,57.0,9.0,4,1,0,3620.0,Veracruz
2217,29941.0,46.0,10.0,5,0,1,7051.0,Guadalajara
2218,2298.0,41.0,9.0,3,1,1,505.0,Saltillo
2219,9929.0,45.0,1.0,2,1,0,3230.0,Toluca
2220,14686.0,50.0,12.0,3,0,0,4647.0,Tuxtla Gutiérrez
2221,12068.0,20.0,17.0,2,1,1,2171.0,Zacatecas
2222,9552.0,29.0,9.0,1,1,1,1942.0,Tlaxcala
2223,5145.0,40.0,12.0,6,1,0,1485.0,Morelia
2224,11895.0,35.0,12.0,4,1,0,2465.0,Chilpancingo
2225,9406.0,46.0,14.0,4,1,1,2342.0,Reynosa
2226,5456.0,45.0,10.0,4,1,0,1301.0,Zacatecas
2227,19982.0,40.0,9.0,1,0,0,7684.0,La Paz
2228,5405.0,64.0,10.0,5,1,0,1414.0,Tepic
2229,7137.0,49.0,15.0,2,1,1,1994.0,Aguascalientes
2230,15691.0,43.0,10.0,3,1,0,2774.0,Tuxtla Gutiérrez
2231,26662.0,41.0,11.0,4,1,0,4625.0,Toluca
2232,12899.0,33.0,12.0,3,1,0,3383.0,Guadalajara
2233,20645.0,34.0,6.0,3,1,1,4820.0,Oaxaca
2234,17949.0,48.0,8.0,4,1,1,4058.0,Veracruz
2235,20873.0,30.0,11.0,3,0,0,4633.0,Zacatecas
2236,9985.0,41.0,8.0,3,1,1,995.0,Reynosa
2237,6086.0,40.0,16.0,2,1,0,917.0,Hermosillo
2238,10681.0,51.0,15.0,2,1,0,1552.0,Chihuahua
2239,10152.0,29.0,13.0,4,1,1,3616.0,Toluca
2240,11029.0,51.0,10.0,7,1,0,1320.0,Pachuca
2241,16721.0,20.0,10.0,6,1,0,3279.0,Culiacán
2242,3331.0,20.0,18.0,6,1,1,758.0,Toluca
2243,5953.0,53.0,11.0,6,1,0,1245.0,Durango
2244,9081.0,54.0,9.0,4,1,1,2126.0,Guadalajara
2245,15514.0,24.0,10.0,2,1,0,3782.0,Puebla
2246,16259.0,49.0,12.0,1,1,1,5144.0,Saltillo
2247,12641.0,38.0,17.0,2,1,1,4643.0,Pachuca
2248,15641.0,68.0,9.0,3,1,0,4043.0,Cuernavaca
2249,16736.0,68.0,9.0,7,1,0,4108.0,Zacatecas
2250,17408.0,36.0,8.0,1,1,0,3437.0,Guadalajara
2251,5297.0,33.0,15.0,2,1,1,1350.0,Villahermosa
2252,6881.0,45.0,3.0,4,1,1,1269.0,Reynosa
2253,6347.0,55.0,4.0,4,1,0,1397.0,Monterrey
2254,26999.0,55.0,14.0,5,1,1,12767.0,Ciudad de México
2255,13464.0,58.0,22.0,4,0,1,5365.0,Villahermosa
2256,9422.0,44.0,12.0,3,1,0,2974.0,Tlaxcala
2257,21700.0,64.0,9.0,5,1,1,5028.0,Cancún
2258,10838.0,50.0,12.0,1,1,1,1932.0,Saltillo
2259,8108.0,71.0,9.0,4,1,0,1610.0,Morelia
2260,32242.0,66.0,11.0,2,1,0,9886.0,Aguascalientes
2261,11039.0,34.0,10.0,1,1,0,3501.0,Colima
2262,26648.0,38.0,10.0,3,1,0,5998.0,Cuernavaca
2263,31639.0,41.0,9.0,1,1,0,1476.0,Cuernavaca
2264,12297.0,25.0,8.0,2,1,1,2729.0,Puebla
2265,16091.0,33.0,15.0,5,1,0,4184.0,Cuernavaca
2266,21709.0,31.0,13.0,2,1,1,4839.0,Tlaxcala
2267,33309.0,30.0,12.0,5,0,1,9509.0,Tepic
2268,14077.0,73.0,17.0,4,1,1,563.0,Oaxaca
2269,16783.0,57.0,8.0,5,1,0,4368.0,Aguascalientes
2270,6591.0,29.0,11.0,5,1,1,1994.0,Culiacán
2271,14962.0,49.0,1.0,3,1,0,2900.0,Reynosa
2272,13696.0,33.0,9.0,5,0,0,839.0,Tlaxcala
2273,11773.0,36.0,8.0,3,1,1,3133.0,Veracruz
2274,8483.0,78.0,9.0,3,1,1,971.0,Tepic
2275,6197.0,20.0,15.0,2,1,0,1773.0,Tlaxcala
2276,16739.0,56.0,11.0,3,0,1,5010.0,Puebla
2277,29070.0,20.0,10.0,5,1,0,7667.0,Culiacán
2278,43054.0,54.0,5.0,6,1,0,11317.0,Zacatecas
2279,5502.0,45.0,13.0,2,1,0,1234.0,Saltillo
2280,9728.0,41.0,10.0,4,1,0,3165.0,Ciudad de México
2281,47765.0,61.0,11.0,4,1,1,8655.0,Tuxtla Gutiérrez
2282,19142.0,40.0,8.0,2,1,1,4993.0,San Luis Potosí
2283,10267.0,39.0,13.0,3,1,1,3169.0,Campeche
2284,13766.0,32.0,15.0,3,1,1,1860.0,Morelia
2285,21835.0,45.0,14.0,5,1,0,5414.0,Durango
2286,2643.0,35.0,13.0,1,1,0,368.0,Cuernavaca
2287,14855.0,28.0,13.0,2,0,1,5217.0,Tepic
2288,16661.0,51.0,6.0,4,0,0,4351.0,Tuxtla Gutiérrez
2289,9804.0,25.0,11.0,1,1,1,1979.0,Pachuca
2290,7057.0,34.0,10.0,3,1,1,2516.0,Reynosa
2291,26828.0,44.0,11.0,5,1,1,5426.0,Querétaro
2292,16440.0,31.0,10.0,3,1,1,4931.0,Tepic
2293,13133.0,43.0,6.0,1,1,1,5387.0,Villahermosa
2294,10930.0,49.0,8.0,4,0,0,1721.0,Campeche
2295,20001.0,20.0,8.0,3,1,1,4892.0,Tuxtla Gutiérrez
2296,30518.0,43.0,12.0,1,1,1,7440.0,Pachuca
2297,27788.0,20.0,14.0,5,1,1,8069.0,Durango
2298,11179.0,68.0,10.0,3,1,0,2775.0,Hermosillo
2299,4281.0,54.0,4.0,4,1,0,951.0,Veracruz
2300,15997.0,37.0,8.0,5,1,0,3271.0,Cuernavaca
2301,9817.0,54.0,13.0,2,1,0,3407.0,La Paz
2302,24525.0,20.0,5.0,4,1,1,8077.0,San Luis Potosí
2303,3531.0,29.0,13.0,3,1,1,1600.0,La Paz
2304,44144.0,49.0,12.0,2,1,1,12435.0,Pachuca
2305,10761.0,45.0,6.0,2,1,0,3490.0,Monterrey
2306,21155.0,53.0,8.0,2,1,1,5734.0,Colima
2307,2752.0,28.0,12.0,1,1,0,756.0,Durango
2308,15080.0,20.0,10.0,2,1,1,2956.0,Monterrey
2309,8620.0,20.0,7.0,2,1,0,3388.0,Cancún
2310,2769.0,42.0,19.0,1,1,1,721.0,Tepic
2311,16374.0,34.0,0.0,1,1,1,2541.0,Cancún
2312,9784.0,48.0,7.0,2,0,0,2355.0,Querétaro
2313,18837.0,42.0,10.0,5,1,0,7076.0,Tlaxcala
2314,15595.0,46.0,17.0,3,1,0,3010.0,Reynosa
2315,7457.0,36.0,11.0,6,1,0,1357.0,Oaxaca
2316,18305.0,20.0,14.0,6,1,0,2882.0,Tlaxcala
2317,7492.0,36.0,13.0,2,0,1,2509.0,Veracruz
2318,11057.0,45.0,8.0,6,1,0,2993.0,Ciudad de México
2319,4825.0,59.0,21.0,6,1,1,1336.0,Toluca
2320,7904.0,36.0,10.0,4,1,1,1897.0,Cuernavaca
2321,4820.0,30.0,11.0,4,1,0,961.0,León
2322,15928.0,41.0,10.0,4,1,0,6642.0,Tlaxcala
2323,8531.0,45.0,11.0,2,0,0,1817.0,Colima
2324,27891.0,50.0,6.0,1,1,0,4509.0,Zacatecas
2325,9960.0,31.0,7.0,1,1,0,2558.0,Tuxtla Gutiérrez
2326,12425.0,49.0,12.0,1,1,1,3945.0,Cancún
2327,20382.0,30.0,9.0,7,0,0,2041.0,Tuxtla Gutiérrez
2328,6658.0,44.0,7.0,1,1,1,874.0,Monterrey
2329,6679.0,36.0,12.0,4,1,0,1285.0,Ciudad de México
2330,3355.0,33.0,2.0,2,1,0,846.0,Cancún
2331,6492.0,37.0,12.0,5,0,0,1676.0,Tepic
2332,8865.0,70.0,8.0,1,1,0,2242.0,Tijuana
2333,19224.0,45.0,12.0,3,0,1,5986.0,Durango
2334,7118.0,57.0,7.0,5,1,1,1209.0,Culiacán
2335,6143.0,56.0,10.0,3,1,0,892.0,Puebla
2336,6213.0,63.0,13.0,2,0,0,1438.0,Colima
2337,13800.0,20.0,8.0,3,1,0,2500.0,Aguascalientes
2338,16767.0,27.0,10.0,10,1,1,2497.0,Aguascalientes
2339,6990.0,35.0,13.0,3,1,1,1471.0,La Paz
2340,16083.0,34.0,8.0,3,1,0,2777.0,San Luis Potosí
2341,23173.0,25.0,11.0,4,1,1,5075.0,Culiacán
2342,13379.0,29.0,8.0,4,1,0,4479.0,Cancún
2343,2412.0,37.0,12.0,3,1,0,378.0,Cuernavaca
2344,4475.0,56.0,11.0,11,1,0,801.0,Morelia
2345,13636.0,26.0,2.0,4,0,0,2721.0,León
2346,6258.0,46.0,11.0,9,1,0,666.0,Mérida
2347,21849.0,24.0,11.0,3,0,0,3938.0,Morelia
2348,17068.0,25.0,9.0,5,1,0,4386.0,Toluca
2349,42091.0,40.0,13.0,2,1,0,10746.0,San Luis Potosí
2350,16115.0,44.0,15.0,3,0,1,2038.0,Chihuahua
2351,9167.0,34.0,11.0,3,1,1,3033.0,Pachuca
2352,45324.0,47.0,8.0,9,1,0,13024.0,Pachuca
2353,11684.0,41.0,8.0,2,0,0,2995.0,Toluca
2354,12285.0,32.0,8.0,5,0,0,2405.0,Villahermosa
2355,6608.0,37.0,12.0,2,0,0,1613.0,Cuernavaca
2356,9656.0,50.0,4.0,3,0,0,1665.0,Cuernavaca
2357,7689.0,47.0,9.0,2,0,1,2111.0,Durango
2358,14549.0,54.0,12.0,3,0,0,1707.0,Chilpancingo
2359,5826.0,40.0,12.0,3,1,1,1064.0,Cuernavaca
2360,10966.0,52.0,13.0,3,0,0,2224.0,Monterrey
2361,8685.0,31.0,21.0,3,1,1,2002.0,León
2362,4805.0,56.0,11.0,4,1,1,225.0,Aguascalientes
2363,13239.0,46.0,12.0,7,1,1,2740.0,Guadalajara
2364,8782.0,39.0,11.0,4,1,0,1869.0,Monterrey
2365,35234.0,20.0,14.0,5,1,1,5070.0,Guadalajara
2366,7935.0,39.0,14.0,2,1,0,1558.0,Tuxtla Gutiérrez
2367,9070.0,47.0,10.0,6,1,1,2639.0,Morelia
2368,24076.0,42.0,14.0,1,0,1,6417.0,Querétaro
2369,14298.0,31.0,15.0,2,1,0,5122.0,Tijuana
2370,14757.0,29.0,1.0,3,1,1,3854.0,Culiacán
2371,11352.0,48.0,12.0,4,1,1,2327.0,Veracruz
2372,4627.0,20.0,10.0,2,1,0,1399.0,Puebla
2373,8434.0,56.0,8.0,7,1,0,1543.0,Aguascalientes
2374,4974.0,32.0,8.0,7,1,0,719.0,Tlaxcala
2375,11877.0,54.0,12.0,5,1,1,4113.0,León
2376,11754.0,40.0,8.0,9,1,0,2556.0,Tijuana
2377,4511.0,51.0,10.0,4,1,0,835.0,Guadalajara
2378,3923.0,22.0,11.0,7,1,1,1290.0,Tlaxcala
2379,17367.0,48.0,10.0,4,1,0,4264.0,Durango
2380,7011.0,69.0,6.0,2,1,0,1622.0,Aguascalientes
2381,5354.0,53.0,11.0,3,1,1,1005.0,Tlaxcala
2382,9741.0,34.0,17.0,3,1,0,1778.0,Chilpancingo
2383,20293.0,40.0,8.0,2,1,0,7279.0,Chihuahua
2384,12472.0,36.0,13.0,4,0,1,4334.0,Pachuca
2385,18773.0,50.0,12.0,3,1,1,5629.0,Ciudad de México
2386,7312.0,46.0,8.0,5,0,0,1846.0,Tuxtla Gutiérrez
2387,4655.0,46.0,9.0,5,1,0,1404.0,Colima
2388,10653.0,33.0,6.0,3,1,0,2364.0,Villahermosa
2389,16184.0,29.0,9.0,1,1,1,3288.0,Pachuca
2390,6842.0,44.0,10.0,4,0,1,2117.0,Hermosillo
2391,7039.0,25.0,6.0,7,1,0,1748.0,León
2392,7842.0,41.0,5.0,1,1,1,1757.0,Culiacán
2393,24876.0,38.0,11.0,4,1,0,5116.0,Aguascalientes
2394,6162.0,45.0,10.0,6,1,0,1976.0,Colima
2395,10324.0,52.0,8.0,3,0,0,3019.0,Durango
2396,6738.0,52.0,15.0,5,0,0,1251.0,Tuxtla Gutiérrez
2397,75293.0,41.0,8.0,4,1,1,19401.0,La Paz
2398,7198.0,28.0,7.0,4,1,0,1724.0,León
2399,12106.0,31.0,14.0,7,1,1,1641.0,León
2400,15086.0,31.0,13.0,7,0,0,3224.0,Zacatecas
